pscene_id,play_id,production_id,performance_id,scene_id,spuck_note,tayu_shamisen_note
655,79,67,247,638,"
","
"
656,79,68,248,172,"
","
"
657,79,68,248,637,"
","
"
658,79,68,248,173,Kiritake Kan'ya was also a substitute puppeteer for Imperial Court messanger.,"
"
659,79,68,248,178,"
","
"
660,79,68,248,179,"
",Danroku Takezawa appears in place of Dohachi Tsuruzawa in Adachi's photographs.
661,79,68,248,174,"
","
"
662,79,68,248,177,"
","
"
663,79,68,248,181,"
","
"
664,79,68,248,182,"
","
"
665,79,68,248,183,"
","
"
666,79,68,248,185,"
","
"
667,79,68,248,184,"
","
"
668,16,69,249,45,Puppet head information is not listed in the program (taken from other production information).,"
"
669,16,69,249,46,Puppet head information is not listed in the program (taken from other production information).,"
"
670,16,69,249,47,Puppet head information is not listed in the program (taken from other production information).,"
"
671,70,69,250,371,Puppet head information is not listed in the program (taken from other production information).,"
"
672,45,69,251,274,Puppet head information is not listed in the program (taken from other production information).,"
"
673,45,69,251,444,Puppet head information is not listed in the program (taken from other production information).,"
"
674,59,69,252,369,Puppet head information is not listed in the program (taken from other production information).,"
"
675,26,70,253,134,"
","
"
676,26,70,253,135,"
","
"
677,26,70,253,136,"
","
"
678,26,70,253,137,"
","
"
679,26,70,253,138,"
","
"
680,32,70,254,233,"
","
"
681,32,70,254,234,"
","
"
682,21,70,255,75,"
","
"
683,21,70,255,76,"
","
"
684,21,70,255,77,"
","
"
685,59,70,256,369,"
","
"
686,129,71,257,302,Puppet head information is not listed in the program (taken from other production information).,"
"
687,24,71,258,110,Puppet head information is not listed in the program (taken from other production information).,"
"
688,80,71,259,336,Puppet head information is not listed in the program (taken from other production information).,"
"
689,130,72,260,667,"
","
"
690,130,72,260,668,"
","
"
691,130,72,260,669,"
","
"
692,130,72,260,323,"
","
"
693,130,72,260,670,"
","
"
694,130,72,260,671,"
","
"
695,98,73,261,391,"
","
"
696,2,73,262,330,"
","
"
697,2,73,262,331,"
","
"
698,2,73,262,332,"
","
"
699,2,73,262,532,"
","
"
700,18,73,263,51,"
","
"
701,18,73,263,52,"
","
"
702,18,73,263,53,"
","
"
703,18,73,263,54,"
","
"
704,18,73,263,55,"
","
"
705,18,74,264,51,"
","
"
706,18,74,264,52,"
","
"
707,18,74,264,53,"
","
"
708,18,74,264,54,"
","
"
709,18,74,264,55,"
","
"
710,88,74,265,286,"
","
"
711,7,74,266,275,"
","
"
712,7,74,266,654,"
","
"
713,7,74,266,276,"
","
"
714,7,74,266,277,"
","
"
715,83,74,267,34,"
","
"
716,63,209,702,204,Puppet head information is not listed in the program (taken from other production information).,"
"
717,63,209,702,205,Puppet head information is not listed in the program (taken from other production information).,"
"
718,63,209,702,210,Puppet head information is not listed in the program (taken from other production information).,"
"
719,63,209,702,211,Puppet head information is not listed in the program (taken from other production information).,"
"
720,63,209,702,213,Puppet head information is not listed in the program (taken from other production information).,"
"
721,63,209,702,214,Puppet head information is not listed in the program (taken from other production information).,"
"
722,63,209,702,215,Puppet head information is not listed in the program (taken from other production information).,"
"
723,63,209,702,216,Puppet head information is not listed in the program (taken from other production information).,"
"
724,63,209,702,217,Puppet head information is not listed in the program (taken from other production information).,"
"
725,63,209,702,218,Puppet head information is not listed in the program (taken from other production information).,"
"
726,63,209,702,219,Puppet head information is not listed in the program (taken from other production information).,"
"
727,63,209,702,220,Puppet head information is not listed in the program (taken from other production information).,"
"
728,63,209,702,221,Puppet head information is not listed in the program (taken from other production information).,"
"
729,63,209,702,222,Puppet head information is not listed in the program (taken from other production information).,"
"
730,63,209,702,225,Puppet head information is not listed in the program (taken from other production information).,"
"
731,45,75,268,274,Characters not appearing in this scene are omitted from the list on the program.,"
"
732,45,75,268,444,Characters not appearing in this scene are omitted from the list on the program.,"
"
733,45,75,268,445,Characters not appearing in this scene are omitted from the list on the program.,"
"
734,45,75,268,446,Characters not appearing in this scene are omitted from the list on the program.,"
"
735,33,75,269,394,"
","
"
736,109,75,270,36,"
","
"
779,40,76,271,672,"
","
"
780,40,76,271,255,"
","
"
781,40,76,271,256,"
","
"
782,40,76,271,257,"
","
"
783,40,76,271,258,"
","
"
784,70,76,272,371,"
","
"
785,42,76,273,260,"
","
"
786,24,76,274,110,"
","
"
787,6,76,275,18,"
","
"
788,6,76,275,19,"
","
"
789,73,77,276,567,"
","
"
790,73,77,276,578,"
","
"
791,73,77,276,571,"
","
"
792,73,77,276,572,"
","
"
793,73,77,276,573,"
","
"
794,73,77,276,679,"
","
"
795,73,77,276,574,"
","
"
796,83,77,277,34,"
","
"
797,75,77,278,613,"
","
"
798,20,77,279,72,"
","
"
799,61,77,280,376,"
","
"
800,61,77,280,620,"
","
"
801,61,77,280,621,"
","
"
802,61,77,280,623,"
","
"
803,62,78,281,377,"
","
"
804,62,78,281,378,"
","
"
805,62,78,281,379,"
","
"
806,62,78,281,380,"
","
"
807,62,78,281,381,"
","
"
808,62,78,281,382,"
","
"
809,57,79,282,340,"
","
"
810,57,79,282,341,"
","
"
811,57,79,282,342,"
","
"
812,57,79,282,343,"
","
"
813,57,79,282,344,"
","
"
814,57,79,282,345,"
","
"
815,57,79,282,346,"
","
"
816,57,79,282,347,"
","
"
817,57,79,282,348,"
","
"
818,57,79,282,349,"
","
"
819,57,79,282,350,"
","
"
820,57,79,282,351,"
","
"
821,57,79,282,352,"
","
"
822,57,79,282,353,"
","
"
823,57,79,282,354,"
","
"
824,57,79,282,355,"
","
"
825,131,80,283,289,Introduction of puppets by Kiritake Kanjūrō II.,"
"
826,133,80,284,108,"
","
"
828,134,80,286,308,"
","
"
829,1,81,287,309,"
","
"
830,1,81,287,310,"
","
"
831,1,81,287,311,"
","
"
832,34,81,288,236,"
","
"
833,31,81,289,226,"
","
"
834,71,81,290,295,Characters not appearing in this scene are omitted from the list on the program.,"
"
835,71,81,290,296,Characters not appearing in this scene are omitted from the list on the program.,"
"
836,3,81,291,361,"
","
"
837,3,81,291,362,"
","
"
838,3,81,291,363,"
","
"
839,36,82,299,242,"
","
"
840,13,82,300,265,"
","
"
841,13,82,300,266,"
","
"
842,27,82,301,145,"
","
"
843,27,82,301,146,"
","
"
844,27,82,301,147,"
","
"
845,27,82,301,148,"
","
"
846,16,82,302,46,"
","
"
847,16,82,302,47,"
","
"
848,64,82,303,105,"
","
"
849,64,82,303,106,"
","
"
850,126,82,304,14,"
","
"
851,63,83,305,204,"
","
"
852,63,83,305,205,"
","
"
853,63,83,305,207,"
","
"
854,63,83,305,208,"
","
"
855,63,83,305,209,"
","
"
856,63,83,305,210,"
","
"
857,63,83,305,211,"
","
"
858,63,83,305,213,"
","
"
859,63,83,305,214,"
","
"
860,63,83,305,215,"
","
"
861,63,83,305,216,"
","
"
862,63,83,305,217,"
","
"
863,63,83,305,218,"
","
"
864,63,83,305,219,"
","
"
865,63,83,305,220,"
","
"
866,63,83,305,221,"
","
"
867,63,83,305,222,"
","
"
868,63,83,305,225,"
","
"
869,73,84,306,565,"
","Hanabusadayū played from Dec. 9-14, and Midoridayū played from dec. 15-20."
870,73,84,306,566,"
","
"
871,35,84,307,237,"Sakujūrō played Magoemon from Dec. 9-14, and Bunshōplayed from Dec.15-20.",Shimatayū and Komatsudayū switched their parts after Dec. 15.
872,49,84,308,291,"Bunshō played Magoemon from Dec. 9-14, and Sakujūrōplayed from Dec.15-20.","Midoridayū played Sachuta from Dec. 9-14, and Hanabusadayū played from Dec. 15-20"
873,73,85,309,575,"
","
"
874,73,85,309,567,Substitute puppeteer information from Bunka dejitaru raiburarī.,"
"
875,73,85,309,576,"
","
"
876,73,85,309,577,Yoshida Tamakō appears in place of Yoshida Tamashō in Adachi's photographs. Substitute puppeteer information from Bunka dejitaru raiburarī.,"
"
877,73,85,309,568,"
","
"
878,73,85,309,569,"
","
"
879,73,85,309,570,"
","
"
880,73,85,309,571,Substitute puppeteer information from Bunka dejitaru raiburarī.,"
"
881,73,85,309,572,Yoshida Kotama appears in place of Yoshida Tamashō in Adachi's photographs. Substitute puppeteer information from Bunka dejitaru raiburarī.,"
"
882,73,85,309,573,Substitute puppeteer information from Bunka dejitaru raiburarī.,"
"
883,73,85,309,574,Substitute puppeteer information from Bunka dejitaru raiburarī.,"
"
884,73,85,309,580,Yoshira Kotama appears in place of Yoshida Tamashō in Adachi's photographs. Substitute puppeteer information from Bunka dejitaru raiburarī.,"
"
885,73,85,309,565,"
","
"
886,73,85,309,566,"
","
"
887,26,86,310,128,"
","
"
888,26,86,310,129,"
","
"
889,26,86,310,130,"
","
"
890,26,86,310,401,"
","
"
891,26,86,310,131,"
","
"
892,26,86,310,132,"
","
"
893,26,86,310,133,"
","
"
894,26,86,310,402,"
","
"
895,26,86,310,134,"
","
"
896,26,86,310,135,"
","
"
897,26,86,310,136,"
","
"
898,26,86,310,138,"
","
"
899,26,86,310,139,"
","
"
900,54,86,311,329,"
","
"
901,80,87,312,336,"
","
"
902,16,87,313,45,"
","
"
903,16,87,313,46,"
","
"
904,16,87,313,47,"
","
"
905,36,87,314,242,"
","
"
906,2,87,315,531,"
","
"
907,2,87,315,330,"
","
"
908,2,87,315,331,"
","
"
909,2,87,315,332,"
","
"
910,67,87,316,393,"
","
"
911,72,88,317,157,"
","
"
912,72,88,317,158,"
","
"
913,75,88,318,613,"
","
"
914,46,88,319,278,"
","
"
915,62,88,320,629,"
","
"
916,62,88,320,385,"
","
"
917,4,88,321,333,"
","
"
918,4,88,321,334,"
","
"
919,4,88,321,335,"
","
"
920,11,89,322,194,"
","
"
921,11,89,322,196,"
","
"
922,11,89,322,197,"
","
"
923,11,89,322,198,"
","
"
924,11,89,322,199,"
","
"
925,82,89,323,101,"
","
"
926,82,89,323,102,"
","
"
927,57,89,324,342,"
","
"
928,57,89,324,345,"
","
"
929,57,89,324,350,"
","
"
930,57,89,324,351,"
","
"
931,57,89,324,352,"
","
"
932,57,89,324,353,"
","
"
933,57,89,324,354,"
","
"
934,135,197,692,93,"
","
"
935,135,197,692,94,"
","
"
936,135,197,692,95,Characters not appearing in this scene are omitted from the list on the program.,"
"
937,135,197,692,96,"
","
"
938,135,197,692,97,"
","
"
939,60,197,325,674,"
","
"
940,36,197,326,239,Characters not appearing in this scene are omitted from the list on the program.,"
"
941,36,197,326,240,Characters not appearing in this scene are omitted from the list on the program.,"
"
942,36,197,326,241,Characters not appearing in this scene are omitted from the list on the program.,"
"
943,32,197,327,232,Characters not appearing in this scene are omitted from the list on the program.,"
"
944,32,197,327,233,Characters not appearing in this scene are omitted from the list on the program.,"
"
945,32,197,327,234,Characters not appearing in this scene are omitted from the list on the program.,"
"
946,135,91,333,93,"
","
"
947,135,91,333,94,"
","
"
948,135,91,333,95,"
","
"
949,135,91,333,96,"
","
"
950,135,91,333,97,"
","
"
951,109,91,334,36,"
","
"
952,29,91,335,164,"
","
"
953,29,91,335,165,"
","
"
954,29,91,335,166,"
","
"
955,98,91,336,391,"
","
"
956,79,92,337,637,"Itchō, Tamame and Tamakō played from Dec 8-13; Monju, Minotarō and Kotama played from Dec 14-19.","Takatayū played from Feb. 8-13, and Miwatayū played from Feb. 14-19."
957,79,92,337,180,Minotarō and Monju played from Dec 8-13; Tamame and Itchō played from Dec 14-19. Characters not appearing in this scene are omitted from the list on the program.,"Komatsudayū played from Feb. 8-13, and Shimatayū played from Feb. 14-19."
958,79,92,337,181,"Monju played Tachibana from Dec 8-13, and Itchō played from Dec 14-19.","
"
959,79,92,337,182,"Monju played Tachibana from Dec 8-13, and Itchō played from Dec 14-19.","Hanabusadū, Miwatayū, Nanshidayū and Chitosedayū played from Feb. 8-13; Midoridayū, Takatayū, Mojitodayū and Tsumaidayū played from Feb. 14-19."
960,79,92,337,183,Tamakō and Kotama switched their roles for Dec 14-19; Itchō and Monju also switched their roles for Dec. 14-19.,"Tsukunidayū and Entarō played from Feb. 8-13, Mojiedayū and Enjirō played from Feb. 14-19."
961,79,92,337,184,"Monju played Tachibana from Dec. 8-13, and Itchō played from dec. 14-19. Characters not appearing in this scene are omitted from the list on the program.","
"
962,79,92,337,185,Itchō and Kotama played from Dec. 8-13; Monju and Tamakō played from dec. 14-19. Characters not appearing in this scene are omitted from the list on the program.,"Shimatayū played from Feb. 8-13, Komatsudayū played from Feb. 14-19."
963,73,94,487,565,"
","Hanabusadayū and Seisuke played for the morning performances on Dec 10, 12, 14, 18, 20 and the afternoon performances on Dec 11, 13, 17, 19; Midoridayū and Seitomo played for the morning performances on Dec 11, 13, 17, 19 and afternoon performances on Dec "
964,73,94,487,566,"
","Mojitayū and Dōhachi played for the morning performances on Dec 10, 12, 14, 18, 20 and the afternoon performances on Dec 11, 13, 17, 19; Oritayū and Danroku played for the morning performances on Dec 11, 13, 17, 19 and afternoon performances on Dec 10, 12,"
965,72,95,338,153,"
","
"
966,72,95,338,154,"
","
"
967,72,95,338,155,"
","
"
968,72,95,338,156,"
","
"
969,72,95,338,157,"
","
"
970,72,95,338,158,"
","
"
971,87,95,339,267,"
","
"
972,45,95,340,274,"
","
"
973,45,95,340,444,"
","
"
974,136,95,341,272,"
","
"
975,40,96,342,251,"
","
"
976,40,96,342,252,"
","
"
977,40,96,342,253,"
","
"
979,40,96,342,672,Yoshida Kotama appears in place of Kiritake Kanjūrō in Adachi's photographs.,"
"
980,40,96,342,673,Yoshida Kotama appears in place of Kiritake Kanjūrō in Adachi's photographs.,"
"
981,40,96,342,255,Yoshida Kotama appears in place of Kiritake Kanjūrō in Adachi's photographs.,"
"
982,40,96,342,256,"
","
"
983,40,96,342,257,"
",Tsuruzawa Dōhachi appears in place of Nozawa Kichibei in Adachi's photographs.
984,40,96,342,258,Toyomatsu Seijūrō appears in place of Kiritake Kanjūrō in Adachi's photographs.,"
"
985,85,96,343,73,"
","
"
986,137,96,345,368,"
","
"
987,38,96,344,426,"
","
"
988,38,96,344,427,"
","
"
989,106,97,346,338,"
","
"
990,106,97,346,546,"
","
"
991,60,97,347,370,"
","
"
993,60,97,347,674,"
","
"
994,60,97,347,675,"
","
"
995,62,97,348,629,"
","
"
996,95,97,349,268,"
","
"
997,95,97,349,438,"
","
"
998,66,97,350,79,"
","
"
999,25,97,351,117,"
","
"
1000,100,98,352,263,"
","
"
1001,167,98,694,249,No performers are listed in the program.,"
"
1002,83,98,353,34,"
","
"
1003,104,98,354,186,"
","
"
1004,104,98,354,187,"
","
"
1005,25,98,355,116,"
","
"
1006,25,98,355,117,"
","
"
1007,34,98,356,236,"
","
"
1008,71,98,357,295,"
","
"
1009,71,98,357,296,"
","
"
1010,64,99,360,104,"
","
"
1011,64,99,360,105,"
","
"
1012,64,99,360,106,"
","
"
1013,64,99,360,107,"
","
"
1014,93,99,361,60,"
","
"
1015,93,99,361,61,"
","
"
1016,93,99,361,62,"
","
"
1017,93,99,361,63,"
","
"
1018,93,99,361,64,"
","
"
1019,104,99,362,186,"
","
"
1020,104,99,362,187,"
","
"
1021,33,99,363,235,"
","
"
1022,7,99,364,275,"
","
"
1023,7,99,364,654,"
","
"
1024,7,99,364,276,"
","
"
1025,7,99,364,277,"
","
"
1026,56,101,365,328,"
","
"
1027,56,101,365,524,"
","
"
1028,56,101,365,525,"
","
"
1029,56,101,365,526,"
","
"
1030,56,101,365,527,"
","
"
1031,56,101,365,528,"
","
"
1032,138,101,368,33,"
","
"
1033,75,101,366,326,"
","
"
1034,75,101,366,613,"
","
"
1035,5,101,367,358,"
","
"
1036,5,101,367,359,"
","
"
1037,5,101,367,360,"
","
"
1038,63,102,369,220,"Monju played Konami from Oct. 10-18, and Itchō played from Oct. 19-26.","
"
1039,29,102,370,163,"
","
"
1040,37,102,371,247,"
","
"
1041,37,102,371,399,"
","
"
1042,37,102,371,400,"
","
"
1043,56,102,372,328,"
","
"
1044,56,102,372,524,"
","
"
1045,56,102,372,525,"
","
"
1046,56,102,372,526,"
","
"
1047,56,102,372,527,"
","
"
1048,56,102,372,528,"
","
"
1049,80,103,375,336,"
","
"
1050,16,208,699,39,"Kotama played Mitsuhide from Dec. 9-15, and Tamakō played from Dec. 16-21.","Komatsudayū played from Dec. 9-15, and Sakitayū played from Dec. 16-21."
1051,16,208,699,43,Tamakō and Kotama switched their roles after Dec. 16.,"Rodayū played from Dec. 9-15, and Shimatayū played from Dec. 16-20."
1052,16,208,699,45,"Tamakō and Wakatama played from Dec. 9-15, and Kotama and Kameji played from Dec. 16-21.","
"
1053,16,208,699,46,"Kotama played Mitsuhide from Dec. 9-15, and Tamakō played from Dec. 16-21.","
"
1054,16,208,699,47,"Kotama played Mitsuhide from Dec. 9-15, and Tamakō played from Dec. 16-21.","Sakitayū played from Dec. 9-15, and Komatsudayū played from Dec. 16-21."
1055,64,208,700,104,"
",Shimatayū and Takatayū played from Dec. 9-15; Rodayū and Miwatayū played from Dec. 16-21
1056,64,208,700,107,"
",Shimatayū and Takatayū played from Dec. 9-15; Rodayū and Miwatayū played from Dec. 16-21
1057,100,104,376,263,"
","
"
1058,90,104,377,307,"
","
"
1059,90,104,377,470,"
","
"
1060,38,104,378,426,"
","
"
1061,38,104,378,427,"
","
"
1062,27,104,379,406,"
","
"
1063,27,104,379,407,"
","
"
1064,27,104,379,408,"
","
"
1065,83,104,380,34,"
","
"
1066,7,105,381,275,Characters not appearing in this scene are omitted from the list on the program.,"
"
1067,7,105,381,276,Characters not appearing in this scene are omitted from the list on the program.,"
"
1068,7,105,381,277,Characters not appearing in this scene are omitted from the list on the program.,Tsumaidayū is also a substitute for Mojitodayū.
1069,3,105,382,361,"Kotama played Kuheiji from Feb. 14-21, and Tamakō played from Feb. 22- March 1. Characters not appearing in this scene are omitted from the list on the program.","
"
1070,3,105,382,362,"Kotama and Tamakō switched their roles after Feb. 22.
Characters not appearing in this scene are omitted from the list on the program.","
"
1071,3,105,382,363,Characters not appearing in this scene are omitted from the list on the program.,Mojiedayū is also a substitute for Tsukunidayū.
1072,2,105,383,330,Characters not appearing in this scene are omitted from the list on the program.,"
"
1073,2,105,383,331,Characters not appearing in this scene are omitted from the list on the program.,"
"
1074,2,105,383,332,Characters not appearing in this scene are omitted from the list on the program.,"
"
